CustomerID,Age,Gender,AnnualIncome,SpendingScore,ProductCategory,Membership,PurchaseFrequency,SatisfactionScore
16956,67,Female,81309,2,Books,Silver,8,5
16957,64,Female,101826,12,Books,Platinum,5,4
16958,63,Male,76284,79,Fashion,Basic,10,1
16959,36,Female,93632,71,Fashion,Silver,12,2
16960,68,Female,83840,3,Groceries,Silver,7,5
16961,43,Male,65283,7,Groceries,Basic,13,5
16962,34,Male,142132,45,Books,Platinum,12,3
16963,45,Female,93693,7,Home Decor,Silver,12,4
16964,36,Male,116914,60,Electronics,Platinum,8,4
16965,44,Male,94847,16,Fashion,Basic,15,5
16966,65,Female,135185,61,Electronics,Silver,10,4
16967,69,Female,86560,59,Electronics,Platinum,12,4
16968,36,Male,87762,96,Electronics,Gold,4,1
16969,50,Female,38592,28,Groceries,Gold,11,2
16970,68,Female,115769,67,Fashion,Basic,10,1
16971,24,Male,79305,36,Home Decor,Platinum,7,1
16972,46,Female,134997,48,Home Decor,Gold,10,2
16973,60,Male,112204,24,Home Decor,Gold,6,4
16974,22,Male,21690,62,Books,Platinum,9,2
16975,47,Female,108882,22,Fashion,Basic,9,4
16976,66,Female,137787,70,Groceries,Basic,9,3
16977,60,Male,44787,73,Groceries,Gold,10,5
16978,25,Female,140327,100,Books,Platinum,10,5
16979,59,Female,120185,76,Groceries,Platinum,13,1
16980,29,Male,133566,15,Fashion,Platinum,8,2
16981,59,Female,121380,70,Books,Basic,4,2
16982,30,Female,95274,46,Home Decor,Gold,13,3
16983,43,Female,137076,57,Electronics,Silver,14,1
16984,35,Male,28391,15,Home Decor,Platinum,12,5
16985,59,Female,145593,76,Electronics,Silver,19,1
16986,68,Male,58521,14,Fashion,Basic,7,3
16987,69,Female,23259,66,Fashion,Silver,11,1
16988,66,Female,122701,82,Fashion,Platinum,12,2
16989,37,Male,122539,62,Groceries,Basic,7,4
16990,33,Female,49418,27,Fashion,Platinum,8,1
16991,54,Female,146988,44,Books,Basic,8,1
16992,20,Female,85225,81,Groceries,Basic,15,4
16993,44,Male,20371,44,Groceries,Basic,8,4
16994,32,Male,72572,25,Groceries,Platinum,9,1
16995,51,Male,68391,43,Groceries,Platinum,15,1
16996,62,Female,107465,70,Home Decor,Platinum,9,4
16997,39,Male,45588,62,Fashion,Platinum,12,5
16998,57,Female,87685,62,Home Decor,Platinum,8,1
16999,40,Female,52448,100,Books,Silver,11,2
17000,66,Male,127912,25,Books,Gold,10,2
17001,21,Male,119971,16,Home Decor,Platinum,12,5
17002,68,Female,101248,8,Books,Platinum,15,2
17003,58,Male,133974,28,Home Decor,Platinum,7,5
17004,40,Male,65929,71,Groceries,Platinum,9,2
17005,64,Female,132115,92,Groceries,Gold,11,3
17006,26,Female,125684,95,Electronics,Gold,10,1
17007,41,Female,80794,58,Groceries,Platinum,15,2
17008,38,Male,67942,30,Home Decor,Basic,13,4
17009,58,Female,94806,3,Books,Silver,13,4
17010,63,Male,149119,45,Home Decor,Basic,8,5
17011,33,Female,103256,59,Groceries,Basic,8,3
17012,42,Male,146136,69,Electronics,Basic,12,3
17013,43,Male,22470,99,Home Decor,Platinum,15,4
17014,66,Female,123067,56,Home Decor,Silver,13,3
17015,62,Male,32953,4,Groceries,Platinum,11,2
17016,26,Male,61464,25,Fashion,Basic,8,1
17017,32,Male,111748,73,Groceries,Silver,12,4
17018,56,Female,49025,47,Groceries,Platinum,10,4
17019,50,Male,113256,41,Electronics,Silver,14,4
17020,18,Female,134501,97,Books,Silver,13,4
17021,22,Female,58933,5,Fashion,Platinum,9,5
17022,26,Male,125672,39,Fashion,Basic,9,3
17023,61,Male,146958,70,Books,Platinum,9,5
17024,23,Female,122572,72,Books,Basic,12,5
17025,45,Female,51374,27,Groceries,Silver,8,3
17026,62,Male,75744,99,Books,Silver,9,5
17027,43,Female,119679,24,Fashion,Basic,9,1
17028,45,Female,123918,51,Electronics,Basic,4,1
17029,57,Female,78513,99,Home Decor,Basic,12,2
17030,32,Male,148266,27,Books,Basic,14,3
17031,23,Male,29186,40,Books,Gold,11,3
17032,44,Female,77184,96,Fashion,Basic,13,5
17033,55,Male,102307,15,Groceries,Basic,9,4
17034,21,Male,114241,46,Electronics,Silver,8,5
17035,28,Female,61263,72,Fashion,Silver,14,5
17036,38,Female,110194,31,Electronics,Basic,8,1
17037,47,Male,58447,72,Books,Gold,6,4
17038,35,Male,44395,39,Home Decor,Basic,14,5
17039,52,Male,133959,94,Electronics,Silver,17,5
17040,20,Male,60634,88,Home Decor,Silver,18,1
17041,29,Male,126979,38,Fashion,Basic,7,5
17042,44,Male,101839,2,Electronics,Platinum,9,3
17043,47,Male,88904,32,Fashion,Platinum,17,4
17044,38,Female,127925,48,Books,Gold,9,3
17045,55,Male,69518,55,Books,Basic,8,4
17046,38,Male,128863,71,Electronics,Silver,6,2
17047,55,Male,104016,97,Home Decor,Gold,15,5
17048,57,Male,125077,87,Fashion,Silver,9,4
17049,32,Female,58582,93,Fashion,Silver,6,3
17050,35,Female,42107,46,Groceries,Platinum,9,1
17051,69,Female,145198,32,Fashion,Basic,8,2
17052,46,Male,31907,45,Electronics,Platinum,9,4
17053,65,Male,122023,49,Groceries,Basic,7,4
17054,55,Female,102398,93,Fashion,Platinum,5,5
17055,38,Female,126366,12,Fashion,Platinum,10,1
17056,34,Male,60763,38,Electronics,Basic,9,2
17057,58,Male,148638,2,Fashion,Platinum,9,5
17058,68,Male,141177,71,Electronics,Platinum,9,3
17059,35,Female,54690,40,Groceries,Basic,13,5
17060,54,Male,63750,62,Fashion,Platinum,15,1
17061,55,Female,120230,8,Groceries,Platinum,9,3
17062,29,Female,108910,19,Books,Basic,9,4
17063,28,Female,126707,62,Fashion,Platinum,10,1
17064,65,Male,106928,54,Groceries,Basic,10,1
17065,69,Male,84379,37,Home Decor,Basic,7,3
17066,66,Female,121897,73,Home Decor,Silver,10,1
17067,37,Female,46703,15,Electronics,Gold,11,2
17068,26,Female,110223,25,Home Decor,Basic,10,1
17069,18,Male,105785,64,Groceries,Platinum,17,1
17070,20,Male,102197,12,Fashion,Silver,14,5
17071,38,Male,26542,67,Electronics,Gold,12,1
17072,40,Female,96287,75,Electronics,Platinum,5,4
17073,26,Male,119897,96,Books,Gold,8,3
17074,36,Male,76059,88,Electronics,Gold,10,1
17075,62,Male,136539,9,Books,Silver,3,5
17076,63,Male,26475,21,Home Decor,Basic,10,5
17077,69,Female,110278,32,Home Decor,Gold,14,1
17078,36,Male,24994,6,Home Decor,Basic,9,4
17079,40,Male,51163,84,Electronics,Platinum,9,5
17080,44,Female,27860,16,Groceries,Silver,5,5
17081,44,Female,127927,51,Books,Platinum,11,2
17082,56,Male,62422,92,Books,Silver,9,5
17083,53,Male,45089,86,Electronics,Silver,10,4
17084,29,Female,130275,43,Groceries,Silver,10,4
17085,44,Female,61366,87,Electronics,Gold,7,2
17086,63,Male,101277,33,Books,Gold,12,2
17087,51,Male,129626,7,Groceries,Silver,12,2
17088,50,Male,137304,12,Home Decor,Silver,8,4
17089,45,Female,45558,19,Home Decor,Gold,9,1
17090,48,Female,61671,47,Home Decor,Silver,3,5
17091,49,Male,68553,64,Fashion,Gold,4,2
17092,67,Male,33931,78,Fashion,Platinum,15,4
17093,37,Female,90795,25,Home Decor,Gold,19,4
17094,57,Female,65256,93,Books,Basic,7,3
17095,52,Female,130154,71,Groceries,Basic,13,5
17096,48,Female,30476,59,Books,Gold,10,1
17097,48,Male,47102,20,Fashion,Silver,6,1
17098,55,Male,21536,53,Groceries,Basic,11,2
17099,39,Female,21890,95,Groceries,Platinum,10,1
17100,62,Female,83029,37,Electronics,Silver,11,2
17101,58,Female,117015,38,Home Decor,Gold,11,5
17102,26,Female,67914,100,Books,Basic,10,4
17103,69,Male,119261,100,Groceries,Basic,14,4
17104,26,Female,146862,21,Groceries,Platinum,8,2
17105,32,Male,98342,64,Electronics,Silver,9,3
17106,30,Male,87995,84,Home Decor,Gold,14,2
17107,39,Male,37135,47,Home Decor,Silver,9,3
17108,33,Male,25893,49,Fashion,Basic,5,1
17109,49,Male,84275,97,Books,Gold,14,3
17110,19,Female,130423,94,Books,Basic,6,5
17111,43,Male,125385,82,Electronics,Platinum,10,2
17112,31,Female,81411,50,Electronics,Platinum,12,4
17113,55,Female,56389,2,Electronics,Silver,11,3
17114,51,Male,98525,74,Home Decor,Silver,9,5
17115,25,Female,125291,49,Groceries,Basic,10,3
17116,53,Female,130338,60,Groceries,Platinum,8,4
17117,38,Female,92859,9,Groceries,Silver,8,3
17118,63,Male,52779,22,Books,Platinum,8,1
17119,60,Male,81174,23,Groceries,Gold,11,1
17120,45,Male,149871,54,Books,Gold,7,5
17121,63,Female,24267,52,Fashion,Platinum,10,5
17122,61,Female,56366,42,Fashion,Gold,12,1
17123,65,Female,39829,50,Groceries,Platinum,13,4
17124,23,Female,122710,69,Fashion,Gold,10,4
17125,37,Male,119422,51,Electronics,Silver,9,1
17126,48,Male,132884,81,Fashion,Basic,12,5
17127,50,Male,22004,98,Electronics,Platinum,8,1
17128,61,Female,77681,8,Fashion,Platinum,14,3
17129,24,Female,48591,39,Groceries,Gold,9,1
17130,25,Female,144677,23,Groceries,Gold,7,2
17131,26,Female,69215,77,Electronics,Silver,11,1
17132,19,Male,78064,57,Fashion,Platinum,6,2
17133,34,Female,116982,42,Electronics,Basic,7,3
17134,69,Male,123970,18,Electronics,Gold,10,4
17135,62,Male,92145,50,Home Decor,Platinum,11,3
17136,54,Female,144938,90,Home Decor,Silver,13,2
17137,59,Male,49462,80,Electronics,Platinum,8,1
17138,61,Male,127832,61,Books,Gold,12,3
17139,34,Female,148080,46,Groceries,Silver,13,2
17140,55,Male,31845,38,Groceries,Gold,13,1
17141,52,Female,125431,43,Groceries,Basic,11,2
17142,64,Female,104337,50,Groceries,Basic,8,1
17143,56,Male,82628,73,Home Decor,Platinum,8,5
17144,47,Female,117342,38,Home Decor,Gold,12,1
17145,23,Male,134767,6,Electronics,Basic,3,4
17146,21,Male,40444,5,Books,Basic,7,4
17147,68,Male,135740,74,Electronics,Basic,14,3
17148,54,Male,72219,87,Books,Silver,5,5
17149,52,Male,134163,70,Fashion,Silver,6,1
17150,26,Male,97481,13,Books,Gold,10,5
17151,23,Female,21691,9,Books,Gold,7,4
17152,30,Male,36271,38,Groceries,Silver,14,5
17153,39,Male,93154,32,Books,Platinum,12,4
17154,45,Female,107657,16,Books,Basic,17,4
17155,47,Female,123383,81,Books,Gold,11,5
17156,69,Male,87857,96,Groceries,Basic,12,5
17157,53,Female,137679,32,Groceries,Silver,8,4
17158,19,Male,109488,4,Electronics,Platinum,7,4
17159,53,Female,136976,55,Home Decor,Basic,7,5
17160,25,Female,56169,12,Groceries,Gold,7,4
17161,62,Female,115460,51,Home Decor,Basic,9,2
17162,59,Male,94392,28,Groceries,Basic,8,5
17163,67,Female,67459,6,Electronics,Silver,14,5
17164,26,Female,54286,4,Books,Silver,6,2
17165,18,Male,83791,8,Fashion,Platinum,10,5
17166,30,Male,145270,29,Groceries,Gold,13,3
17167,67,Female,22225,27,Electronics,Silver,10,3
17168,32,Female,68146,61,Fashion,Silver,5,1
17169,49,Female,103913,60,Fashion,Gold,6,1
17170,51,Male,82794,86,Books,Silver,8,5
17171,60,Male,123464,62,Books,Silver,10,3
17172,48,Female,102180,50,Books,Gold,14,5
17173,31,Male,37669,64,Groceries,Silver,11,3
17174,64,Female,118690,46,Books,Gold,15,3
17175,31,Female,110412,47,Electronics,Silver,12,3
17176,65,Male,86789,3,Books,Platinum,6,2
17177,46,Male,79978,9,Groceries,Basic,12,5
17178,64,Male,58588,90,Groceries,Silver,11,4
17179,36,Male,144015,12,Home Decor,Basic,9,4
17180,44,Female,51082,11,Fashion,Gold,12,4
17181,26,Female,104713,76,Books,Silver,7,3
17182,54,Male,42703,26,Fashion,Basic,12,5
17183,54,Female,61367,57,Groceries,Basic,13,3
17184,60,Male,129933,83,Electronics,Basic,12,1
17185,45,Male,112719,80,Books,Platinum,7,5
17186,69,Female,85945,30,Fashion,Silver,15,2
17187,41,Male,126672,60,Home Decor,Platinum,16,2
17188,45,Female,134137,5,Groceries,Silver,10,3
17189,53,Male,87287,64,Electronics,Basic,9,1
17190,69,Female,43271,37,Fashion,Silver,10,5
17191,35,Male,146390,9,Electronics,Platinum,11,2
17192,42,Female,123299,31,Groceries,Silver,14,2
17193,52,Male,77392,66,Electronics,Basic,7,2
17194,21,Male,79337,80,Electronics,Gold,8,1
17195,31,Male,68737,86,Home Decor,Platinum,11,3
17196,56,Female,125259,88,Fashion,Platinum,12,4
17197,43,Male,89404,42,Fashion,Gold,6,1
17198,25,Male,20281,80,Fashion,Silver,7,4
17199,41,Male,64498,20,Fashion,Basic,6,5
17200,33,Male,61428,77,Fashion,Silver,6,5
17201,37,Male,54002,46,Groceries,Gold,10,5
17202,32,Female,76446,63,Groceries,Gold,5,2
17203,24,Female,98845,17,Home Decor,Platinum,12,1
17204,34,Female,138076,21,Electronics,Basic,7,4
17205,39,Male,24391,20,Groceries,Silver,4,5
17206,39,Female,59525,50,Home Decor,Platinum,5,5
17207,29,Male,115250,87,Groceries,Silver,10,4
17208,35,Female,121073,16,Home Decor,Gold,6,1
17209,63,Female,49325,87,Fashion,Basic,8,1
17210,64,Female,52034,11,Electronics,Basic,9,1
17211,32,Male,104817,67,Books,Gold,7,2
17212,54,Male,89467,58,Groceries,Basic,5,4
17213,33,Male,49842,18,Electronics,Gold,11,1
17214,22,Female,90744,91,Books,Silver,7,2
17215,19,Male,143726,49,Home Decor,Platinum,8,3
17216,69,Male,61199,27,Electronics,Basic,19,4
17217,45,Female,62864,26,Groceries,Silver,9,2
17218,58,Female,131490,92,Groceries,Gold,11,4
17219,44,Male,80246,97,Groceries,Gold,12,4
17220,48,Female,117713,58,Fashion,Platinum,8,2
17221,58,Male,62732,83,Groceries,Platinum,11,1
17222,53,Female,63659,9,Groceries,Platinum,13,5
17223,64,Male,94847,8,Groceries,Silver,14,2
17224,60,Male,55826,84,Groceries,Silver,13,4
17225,18,Female,44757,92,Groceries,Basic,13,2
17226,67,Female,137595,24,Home Decor,Platinum,8,5
17227,46,Male,92417,85,Groceries,Silver,10,3
17228,18,Female,32480,45,Fashion,Basic,8,1
17229,25,Male,39593,60,Groceries,Gold,6,4
17230,33,Female,141201,10,Home Decor,Platinum,5,1
17231,45,Male,109882,12,Fashion,Silver,12,1
17232,39,Female,78955,59,Home Decor,Platinum,17,2
17233,35,Male,36876,82,Books,Platinum,6,5
17234,39,Female,31107,23,Electronics,Basic,10,4
17235,58,Male,97044,61,Books,Gold,9,4
17236,29,Male,55680,38,Books,Basic,4,5
17237,36,Female,36195,96,Fashion,Gold,9,1
17238,42,Female,68532,94,Electronics,Basic,14,3
17239,67,Male,146099,55,Electronics,Gold,10,4
17240,22,Male,116625,53,Books,Silver,8,5
17241,51,Female,26800,11,Electronics,Basic,7,2
17242,56,Female,124563,77,Books,Silver,9,2
17243,27,Male,127821,58,Electronics,Platinum,10,2
17244,64,Male,68033,39,Home Decor,Gold,7,4
17245,24,Male,102765,95,Home Decor,Silver,12,3
17246,54,Female,64553,16,Books,Basic,6,5
17247,64,Female,20120,30,Groceries,Basic,6,5
17248,69,Male,148659,13,Books,Silver,4,5
17249,69,Female,97759,92,Home Decor,Basic,8,5
17250,32,Male,123357,99,Fashion,Basic,12,3
17251,59,Male,84738,54,Groceries,Gold,10,1
17252,41,Female,83438,18,Electronics,Basic,8,2
17253,43,Female,40390,50,Fashion,Platinum,5,5
17254,43,Female,127226,29,Fashion,Platinum,7,4
17255,63,Male,54621,83,Electronics,Gold,8,2
17256,43,Female,73326,4,Books,Silver,10,2
17257,27,Female,143858,63,Home Decor,Silver,12,2
17258,34,Female,76665,37,Groceries,Silver,9,4
17259,31,Male,147115,36,Home Decor,Basic,14,1
17260,19,Male,42039,20,Groceries,Gold,13,5
17261,65,Male,24916,78,Home Decor,Gold,9,1
17262,30,Female,135427,19,Home Decor,Platinum,7,4
17263,44,Male,73536,39,Books,Platinum,12,3
17264,26,Male,107876,7,Books,Platinum,5,5
17265,24,Male,124776,27,Electronics,Basic,10,1
17266,65,Female,135559,30,Fashion,Platinum,9,5
17267,27,Male,46573,77,Books,Platinum,11,4
17268,26,Male,134093,97,Groceries,Silver,6,3
17269,39,Male,145027,98,Groceries,Platinum,16,1
17270,40,Female,130168,36,Home Decor,Silver,10,1
17271,24,Male,141862,100,Fashion,Platinum,8,2
17272,65,Male,126337,24,Home Decor,Basic,5,3
17273,26,Male,72394,64,Fashion,Gold,5,1
17274,44,Female,49958,98,Home Decor,Platinum,14,3
17275,41,Female,109950,97,Fashion,Basic,11,4
17276,46,Male,44947,25,Books,Platinum,8,1
17277,34,Male,71004,86,Books,Gold,10,2
17278,37,Male,94271,11,Books,Basic,8,2
17279,24,Female,131316,65,Books,Silver,14,2
17280,60,Female,20496,38,Electronics,Gold,8,5
17281,57,Female,68186,92,Groceries,Silver,8,5
17282,24,Female,124782,89,Books,Gold,10,2
17283,45,Male,95805,16,Books,Silver,11,2
17284,36,Male,148259,47,Electronics,Basic,5,5
17285,37,Female,99393,9,Groceries,Gold,11,3
17286,61,Female,144040,21,Home Decor,Silver,9,5
17287,56,Female,104283,14,Groceries,Silver,10,1
17288,57,Male,94187,97,Fashion,Basic,8,5
17289,24,Female,26877,21,Home Decor,Gold,7,2
17290,23,Female,86967,42,Home Decor,Gold,8,3
17291,42,Female,148626,21,Fashion,Silver,11,5
17292,58,Female,109270,66,Books,Basic,12,2
17293,30,Female,26390,19,Groceries,Platinum,7,1
17294,56,Male,100924,20,Fashion,Silver,11,5
17295,57,Female,127829,3,Groceries,Platinum,9,1
17296,39,Female,77522,35,Home Decor,Platinum,14,4
17297,66,Male,44056,83,Home Decor,Gold,7,4
17298,34,Female,60312,15,Books,Basic,12,2
17299,65,Female,57141,18,Books,Platinum,12,4
17300,39,Female,142338,22,Fashion,Gold,11,1
17301,51,Male,43827,57,Groceries,Basic,9,5
17302,25,Female,54084,93,Books,Gold,9,4
17303,66,Male,43679,59,Groceries,Basic,10,1
17304,62,Male,113928,59,Electronics,Platinum,11,2
17305,35,Female,57170,17,Fashion,Basic,12,4
17306,41,Male,98920,11,Groceries,Gold,5,2
17307,59,Female,94100,2,Books,Basic,8,2
17308,19,Male,45301,10,Books,Silver,9,3
17309,19,Male,118737,86,Groceries,Gold,8,1
17310,44,Male,62703,17,Home Decor,Silver,15,5
17311,31,Female,124257,90,Electronics,Silver,12,4
17312,65,Female,76381,47,Fashion,Basic,15,1
17313,56,Male,36123,67,Groceries,Gold,10,2
17314,29,Female,82507,38,Books,Gold,7,2
17315,49,Male,103313,51,Fashion,Platinum,14,1
17316,45,Female,144694,22,Groceries,Gold,8,2
17317,45,Male,108924,84,Books,Basic,13,2
17318,63,Female,106010,99,Electronics,Platinum,8,1
17319,42,Male,67626,59,Groceries,Platinum,12,4
17320,21,Female,104661,79,Groceries,Platinum,14,5
17321,43,Female,133334,10,Fashion,Basic,12,2
17322,53,Female,132700,33,Fashion,Basic,11,3
17323,67,Female,59394,87,Books,Basic,11,5
17324,20,Female,72403,6,Home Decor,Silver,11,3
17325,18,Male,42138,31,Electronics,Platinum,11,2
17326,34,Male,69173,26,Books,Silver,7,4
17327,24,Female,118818,13,Books,Basic,12,1
17328,65,Female,96526,16,Fashion,Platinum,11,1
17329,22,Male,84203,36,Books,Gold,11,3
17330,36,Female,31261,93,Electronics,Silver,6,3
17331,56,Female,96608,87,Groceries,Gold,9,5
17332,63,Female,51477,76,Home Decor,Silver,11,3
17333,51,Female,50393,36,Home Decor,Platinum,12,5
17334,52,Male,24778,45,Groceries,Basic,12,2
17335,66,Female,67961,25,Fashion,Silver,11,2
17336,33,Male,20993,24,Books,Platinum,11,1
17337,57,Male,116828,91,Home Decor,Basic,6,1
17338,67,Male,99862,97,Fashion,Platinum,10,1
17339,64,Male,95100,19,Books,Platinum,13,2
17340,56,Female,87124,65,Home Decor,Basic,11,5
17341,44,Male,83469,29,Home Decor,Basic,11,4
17342,58,Female,82112,93,Groceries,Silver,10,4
17343,55,Female,77567,45,Fashion,Platinum,7,4
17344,67,Male,106552,62,Electronics,Platinum,4,5
17345,67,Male,100177,43,Home Decor,Silver,14,2
17346,42,Female,67089,17,Books,Silver,9,3
17347,43,Female,106318,60,Fashion,Gold,15,4
17348,31,Male,137369,94,Home Decor,Platinum,10,2
17349,31,Male,101593,25,Electronics,Silver,10,1
17350,31,Female,37763,97,Electronics,Platinum,12,3
17351,42,Male,41057,34,Home Decor,Silver,9,3
17352,53,Male,68846,41,Groceries,Basic,11,2
17353,21,Female,58156,14,Home Decor,Basic,11,2
17354,64,Female,85449,57,Home Decor,Basic,9,1
17355,32,Female,144942,26,Books,Platinum,10,3
17356,49,Female,38949,18,Books,Gold,10,1
17357,35,Female,136988,20,Groceries,Silver,16,5
17358,31,Female,127604,71,Books,Platinum,11,4
17359,18,Male,31817,30,Home Decor,Silver,4,5
17360,59,Female,145657,29,Groceries,Gold,10,5
17361,37,Female,22210,66,Books,Basic,11,3
17362,27,Female,107276,12,Books,Basic,6,1
17363,27,Male,62065,21,Home Decor,Platinum,11,4
17364,41,Male,114981,74,Groceries,Platinum,9,1
17365,51,Female,32877,34,Books,Basic,9,4
17366,45,Female,145329,38,Fashion,Silver,8,4
17367,44,Male,141642,97,Home Decor,Basic,9,1
17368,57,Male,20147,70,Fashion,Gold,15,2
17369,18,Female,51694,60,Electronics,Platinum,3,2
17370,50,Male,121812,85,Books,Silver,10,2
17371,21,Male,40076,56,Fashion,Basic,12,4
17372,24,Male,91215,59,Electronics,Platinum,10,2
17373,26,Female,121530,56,Home Decor,Platinum,5,5
17374,33,Male,58871,92,Fashion,Basic,10,3
17375,22,Male,68715,58,Groceries,Basic,12,2
17376,51,Female,128672,73,Home Decor,Gold,12,1
17377,40,Male,145046,85,Home Decor,Gold,10,2
17378,60,Male,86829,74,Groceries,Platinum,4,2
17379,67,Male,93717,55,Home Decor,Basic,12,2
17380,42,Female,135103,29,Electronics,Gold,10,1
17381,68,Female,92514,80,Books,Platinum,11,4
17382,30,Female,88617,83,Home Decor,Basic,10,3
17383,41,Male,43961,32,Fashion,Basic,14,1
17384,28,Male,43774,12,Home Decor,Basic,10,4
17385,69,Male,121193,24,Groceries,Platinum,4,4
17386,68,Female,95328,42,Fashion,Basic,10,5
17387,34,Female,32465,65,Groceries,Silver,9,3
17388,54,Male,111312,47,Home Decor,Platinum,13,1
17389,30,Female,26687,43,Electronics,Gold,13,4
17390,44,Female,79218,42,Fashion,Silver,11,1
17391,37,Male,139360,97,Home Decor,Platinum,12,3
17392,50,Male,23097,46,Home Decor,Basic,8,4
17393,59,Female,88804,13,Groceries,Gold,7,3
17394,49,Female,144313,29,Home Decor,Basic,6,3
17395,25,Female,24837,2,Electronics,Platinum,19,4
17396,46,Male,115296,57,Fashion,Basic,10,5
17397,57,Female,31741,64,Home Decor,Platinum,8,5
17398,36,Male,136464,40,Groceries,Platinum,9,4
17399,23,Female,124843,11,Electronics,Gold,9,5
17400,61,Female,76803,51,Books,Silver,8,5
17401,56,Male,146755,51,Electronics,Silver,9,5
17402,65,Male,27831,75,Home Decor,Gold,17,1
17403,58,Female,145865,95,Home Decor,Platinum,13,2
17404,38,Female,146774,5,Fashion,Silver,8,4
17405,39,Male,42710,55,Home Decor,Platinum,3,4
17406,59,Female,101496,49,Electronics,Silver,11,2
17407,27,Male,79655,67,Books,Gold,12,3
17408,27,Male,93675,54,Electronics,Silver,5,5
17409,69,Female,79068,82,Home Decor,Silver,9,2
17410,46,Male,63034,94,Home Decor,Platinum,13,1
17411,33,Male,111386,21,Books,Gold,7,3
17412,18,Female,20507,75,Books,Silver,8,5
17413,34,Female,83435,77,Fashion,Gold,7,5
17414,47,Female,102622,77,Books,Platinum,8,2
17415,43,Female,91807,60,Groceries,Gold,10,4
17416,63,Female,64447,67,Home Decor,Platinum,12,5
17417,36,Female,110939,16,Fashion,Platinum,9,4
17418,38,Female,92098,26,Electronics,Platinum,10,1
17419,34,Female,33967,78,Fashion,Basic,13,3
17420,63,Female,56259,4,Home Decor,Platinum,6,2
